parent_changed_lines,parent_used_lines,parent_changed_used_lines,parent_methods_used_lines,parent_methods_changed_used_lines,parent_methods_count,parent_lines_hunks,parent_used_lines_hunks,used_added_lines+used_removed_lines,used_added_lines-used_removed_lines,parent_Invocation,parent_WhileStatement,parent_Expression,parent_Member,parent_TypeArgument,parent_TypeDeclaration,parent_ThrowStatement,parent_BreakStatement,parent_SwitchStatement,parent_LocalVariableDeclaration,parent_AnnotationDeclaration,parent_InnerClassCreator,parent_ArraySelector,parent_ForStatement,parent_InferredFormalParameter,parent_MemberReference,parent_ElementArrayValue,parent_InterfaceDeclaration,parent_AnnotationMethod,parent_ExplicitConstructorInvocation,parent_CatchClauseParameter,parent_BlockStatement,parent_FieldDeclaration,parent_TypeParameter,parent_Declaration,parent_ArrayCreator,parent_EnhancedForControl,parent_ContinueStatement,parent_TryResource,parent_Creator,parent_VariableDeclarator,parent_ReferenceType,parent_EnumBody,parent_MethodReference,parent_CatchClause,parent_BinaryOperation,parent_ArrayInitializer,parent_Type,parent_MethodInvocation,parent_Assignment,parent_StatementExpression,parent_ConstantDeclaration,parent_Annotation,parent_PackageDeclaration,parent_IfStatement,parent_SwitchStatementCase,parent_ClassReference,parent_FormalParameter,parent_EnumDeclaration,parent_CompilationUnit,parent_EnumConstantDeclaration,parent_VoidClassReference,parent_TryStatement,parent_Primary,parent_SuperConstructorInvocation,parent_VariableDeclaration,parent_BasicType,parent_SuperMethodInvocation,parent_Cast,parent_ReturnStatement,parent_ElementValuePair,parent_ClassCreator,parent_Literal,parent_ForControl,parent_TernaryExpression,parent_MethodDeclaration,parent_Import,parent_Documented,parent_Statement,parent_This,parent_AssertStatement,parent_ConstructorDeclaration,parent_SuperMemberReference,parent_LambdaExpression,parent_SynchronizedStatement,parent_DoStatement,parent_ClassDeclaration,delta_Invocation,delta_WhileStatement,delta_Expression,delta_Member,delta_TypeArgument,delta_TypeDeclaration,delta_ThrowStatement,delta_BreakStatement,delta_SwitchStatement,delta_LocalVariableDeclaration,delta_AnnotationDeclaration,delta_InnerClassCreator,delta_ArraySelector,delta_ForStatement,delta_InferredFormalParameter,delta_MemberReference,delta_ElementArrayValue,delta_InterfaceDeclaration,delta_AnnotationMethod,delta_ExplicitConstructorInvocation,delta_CatchClauseParameter,delta_BlockStatement,delta_FieldDeclaration,delta_TypeParameter,delta_Declaration,delta_ArrayCreator,delta_EnhancedForControl,delta_ContinueStatement,delta_TryResource,delta_Creator,delta_VariableDeclarator,delta_ReferenceType,delta_EnumBody,delta_MethodReference,delta_CatchClause,delta_BinaryOperation,delta_ArrayInitializer,delta_Type,delta_MethodInvocation,delta_Assignment,delta_StatementExpression,delta_ConstantDeclaration,delta_Annotation,delta_PackageDeclaration,delta_IfStatement,delta_SwitchStatementCase,delta_ClassReference,delta_FormalParameter,delta_EnumDeclaration,delta_CompilationUnit,delta_EnumConstantDeclaration,delta_VoidClassReference,delta_TryStatement,delta_Primary,delta_SuperConstructorInvocation,delta_VariableDeclaration,delta_BasicType,delta_SuperMethodInvocation,delta_Cast,delta_ReturnStatement,delta_ElementValuePair,delta_ClassCreator,delta_Literal,delta_ForControl,delta_TernaryExpression,delta_MethodDeclaration,delta_Import,delta_Documented,delta_Statement,delta_This,delta_AssertStatement,delta_ConstructorDeclaration,delta_SuperMemberReference,delta_LambdaExpression,delta_SynchronizedStatement,delta_DoStatement,delta_ClassDeclaration,ast_diff_condBlockOthersAdd,ast_diff_condBlockRetAdd,ast_diff_condBlockExcAdd,ast_diff_condBlockRem,ast_diff_expLogicExpand,ast_diff_expLogicReduce,ast_diff_expLogicMod,ast_diff_expArithMod,ast_diff_wrapsIf,ast_diff_wrapsIfElse,ast_diff_wrapsElse,ast_diff_wrapsTryCatch,ast_diff_wrapsMethod,ast_diff_wrapsLoop,ast_diff_unwrapIfElse,ast_diff_unwrapMethod,ast_diff_unwrapTryCatch,ast_diff_wrongVarRef,ast_diff_wrongMethodRef,ast_diff_missNullCheckP,ast_diff_missNullCheckN,ast_diff_singleLine,ast_diff_copyPaste,ast_diff_constChange,ast_diff_codeMove,ast_diff_notClassified,ast_diff_binOperatorModif,ast_diff_addassignment,ast_diff_assignAdd,ast_diff_assignRem,ast_diff_assignExpChange,ast_diff_condBranIfAdd,ast_diff_condBranIfElseAdd,ast_diff_condBranElseAdd,ast_diff_condBranCaseAdd,ast_diff_condBranRem,ast_diff_condExpExpand,ast_diff_condExpRed,ast_diff_condExpMod,ast_diff_loopAdd,ast_diff_loopRem,ast_diff_loopCondChange,ast_diff_loopInitChange,ast_diff_mcAdd,ast_diff_mcRem,ast_diff_mcRepl,ast_diff_mcMove,ast_diff_mcParAdd,ast_diff_mcParRem,ast_diff_mcParSwap,ast_diff_mcParValChange,ast_diff_mdAdd,ast_diff_mdRem,ast_diff_mdRen,ast_diff_mdParAdd,ast_diff_mdParRem,ast_diff_mdParTyChange,ast_diff_mdRetTyChange,ast_diff_mdModChange,ast_diff_mdOverride,ast_diff_objInstAdd,ast_diff_objInstRem,ast_diff_objInstMod,ast_diff_exTryCatchAdd,ast_diff_exTryCatchRem,ast_diff_exThrowsAdd,ast_diff_exThrowsRem,ast_diff_retBranchAdd,ast_diff_retRem,ast_diff_retExpChange,ast_diff_varAdd,ast_diff_varRem,ast_diff_varTyChange,ast_diff_varModChange,ast_diff_varReplVar,ast_diff_varReplMc,ast_diff_tyAdd,ast_diff_tyImpInterf,parent_LOC,delta_LOC,parent_CLOC,delta_CLOC,parent_LLOC,delta_LLOC,parent_LDC,delta_LDC,parent_NOS,delta_NOS,parent_TLLOC,delta_TLLOC,parent_NLE,delta_NLE,parent_NOI,delta_NOI,parent_NUMPAR,delta_NUMPAR,parent_LLDC,delta_LLDC,parent_NII,delta_NII,parent_NL,delta_NL,parent_TLOC,delta_TLOC,parent_CLLC,delta_CLLC,parent_TCLOC,delta_TCLOC,parent_DLOC,delta_DLOC,parent_NLM,delta_NLM,parent_NPA,delta_NPA,parent_TNLPM,delta_TNLPM,parent_TNLA,delta_TNLA,parent_NLA,delta_NLA,parent_TNLPA,delta_TNLPA,parent_NM,delta_NM,parent_TNG,delta_TNG,parent_NLPM,delta_NLPM,parent_TNM,delta_TNM,parent_NLS,delta_NLS,parent_NG,delta_NG,parent_TNLG,delta_TNLG,parent_RFC,delta_RFC,parent_NLG,delta_NLG,parent_TNLS,delta_TNLS,parent_TNA,delta_TNA,parent_NLPA,delta_NLPA,parent_NPM,delta_NPM,parent_TNPM,delta_TNPM,parent_TNS,delta_TNS,parent_NA,delta_NA,parent_NS,delta_NS,parent_TNLM,delta_TNLM,parent_TNPA,delta_TNPA,commit insert bug?,ID
0,759,0,746,0,82,0,0,36,36,0,5,0,0,0,0,16,1,0,50,0,0,43,17,0,751,0,0,0,1,0,132,0,0,0,8,0,2,0,0,68,0,0,0,0,253,0,0,166,75,148,0,0,0,102,0,0,0,0,0,0,0,0,0,0,17,0,0,0,112,0,26,220,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,32,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,22,0,0,12,2,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,14.0,0.0,0.0,44.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1554.0,56.0,744.0,18.0,753.0,36.0,46.0,54.0,490.0,24.0,753.0,36.0,4.0,0.0,0.0,0.0,115.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,1554.0,56.0,0.0,0.0,744.0,18.0,742.0,18.0,82.0,2.0,0.0,0.0,80.0,2.0,5.0,0.0,5.0,0.0,0.0,0.0,82.0,2.0,3.0,0.0,80.0,2.0,82.0,2.0,3.0,0.0,3.0,0.0,3.0,0.0,82.0,2.0,3.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,80.0,2.0,80.0,2.0,3.0,0.0,5.0,0.0,3.0,0.0,82.0,2.0,0.0,0.0,0,eac9add08144b127826a5f35c3d4270845744c19_StrBuilder.java
1,759,1,746,1,82,1,1,2,0,0,5,0,0,0,0,16,1,0,50,0,0,43,17,0,749,0,0,0,1,0,132,0,0,0,8,0,2,0,0,68,0,0,0,0,252,0,0,166,75,148,0,0,0,101,0,0,0,0,0,0,0,0,0,0,17,0,0,0,112,0,26,220,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1554.0,0.0,744.0,0.0,753.0,0.0,46.0,0.0,489.0,1.0,753.0,0.0,4.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1554.0,0.0,0.0,0.0,744.0,0.0,742.0,0.0,82.0,0.0,0.0,0.0,80.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,82.0,0.0,3.0,0.0,80.0,0.0,82.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,82.0,0.0,3.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,80.0,0.0,80.0,0.0,3.0,0.0,5.0,0.0,3.0,0.0,82.0,0.0,0.0,0.0,0,e6f6b0dbfaf10ef4428f8277fe2d21558d1edd17_StrBuilder.java
2,741,2,728,2,81,1,1,22,18,0,5,0,0,0,0,14,1,0,49,0,0,43,17,0,730,0,0,0,1,0,128,0,0,0,8,0,2,0,0,67,0,0,0,0,238,0,0,160,74,145,0,0,0,97,0,0,0,0,0,0,0,0,0,0,17,0,0,0,110,0,24,214,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,19,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0,0,6,1,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,23.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1527.0,28.0,736.0,9.0,735.0,18.0,46.0,0.0,477.0,12.0,735.0,18.0,4.0,0.0,0.0,0.0,112.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,1527.0,28.0,0.0,0.0,736.0,9.0,734.0,9.0,81.0,1.0,0.0,0.0,79.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,81.0,1.0,3.0,0.0,79.0,1.0,81.0,1.0,3.0,0.0,3.0,0.0,3.0,0.0,81.0,1.0,3.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,79.0,1.0,79.0,1.0,3.0,0.0,5.0,0.0,3.0,0.0,81.0,1.0,0.0,0.0,0,ff6bf42b6004d2feebfd2f94ff1741cf48c9fdbe_StrBuilder.java
0,143,0,115,0,23,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,56,0,0,0,0,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,55,1,0,23,0,1,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,6,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,19.0,354.0,14.0,142.0,2.0,0.0,0.0,55.0,0.0,142.0,2.0,1.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,512.0,19.0,0.0,0.0,354.0,14.0,354.0,14.0,23.0,0.0,0.0,2.0,23.0,0.0,3.0,2.0,3.0,2.0,0.0,2.0,23.0,0.0,0.0,0.0,23.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,23.0,0.0,23.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,23.0,0.0,0.0,2.0,0,5346b0d03c5c943c883f7c6ef111d2de3ba12794_CharUtils.java
2,742,2,729,2,81,2,2,3,-1,0,5,0,0,0,0,14,1,0,49,0,0,43,17,0,732,0,0,0,1,0,129,0,0,0,8,0,2,0,0,67,0,0,0,0,239,0,0,160,74,145,0,0,0,98,0,0,0,0,0,0,0,0,0,0,17,0,0,0,110,0,24,214,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1527.0,0.0,735.0,1.0,736.0,-1.0,46.0,0.0,478.0,-1.0,736.0,-1.0,4.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1527.0,0.0,0.0,0.0,735.0,1.0,732.0,2.0,81.0,0.0,0.0,0.0,79.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,81.0,0.0,3.0,0.0,79.0,0.0,81.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,81.0,0.0,3.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,79.0,0.0,79.0,0.0,3.0,0.0,5.0,0.0,3.0,0.0,81.0,0.0,0.0,0.0,0,5346b0d03c5c943c883f7c6ef111d2de3ba12794_StrBuilder.java
9,167,9,171,9,25,5,5,18,0,0,1,0,0,0,0,0,1,0,19,0,0,13,5,0,137,0,0,0,0,0,24,0,0,0,0,0,0,0,0,21,0,0,0,0,46,0,0,57,20,21,0,0,0,17,0,1,0,0,0,0,0,1,0,0,3,0,0,1,30,0,4,42,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,297.0,0.0,117.0,0.0,160.0,0.0,0.0,0.0,96.0,0.0,184.0,0.0,3.0,0.0,4.0,0.0,29.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,327.0,0.0,0.0,0.0,121.0,0.0,100.0,0.0,19.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,19.0,0.0,5.0,0.0,2.0,0.0,25.0,0.0,1.0,0.0,4.0,0.0,5.0,0.0,23.0,0.0,4.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,25.0,0.0,0.0,0.0,0,9fce1d619efd3fbfa2dc3f891f8d6ce87f899a87_MemberUtils.java
2,245,2,227,2,34,2,2,4,0,0,1,0,0,0,0,1,0,0,24,0,0,0,3,0,163,0,0,0,0,0,17,0,0,0,0,2,1,0,0,23,0,0,0,1,13,0,0,115,3,53,0,0,0,11,0,1,0,0,0,0,0,5,0,0,1,0,0,3,23,0,1,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,803.0,0.0,545.0,0.0,232.0,0.0,0.0,0.0,124.0,0.0,232.0,0.0,4.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,803.0,0.0,0.0,0.0,545.0,0.0,510.0,0.0,35.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,8.0,0.0,35.0,0.0,35.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,35.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0,e9555ffa39a30f2be5a5ad619abc40f6723e20b6_FieldUtils.java
0,164,0,168,0,24,0,0,3,3,0,1,0,0,0,0,0,1,0,19,0,0,13,5,0,136,0,0,0,0,0,24,0,0,0,0,0,0,0,0,21,0,0,0,0,44,0,0,55,20,21,0,0,0,17,0,1,0,0,0,0,0,1,0,0,3,0,0,1,29,0,4,41,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.0,9.0,112.0,5.0,157.0,3.0,0.0,0.0,95.0,1.0,181.0,3.0,3.0,0.0,4.0,0.0,28.0,1.0,0.0,0.0,6.0,0.0,4.0,0.0,318.0,9.0,0.0,0.0,116.0,5.0,95.0,5.0,18.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,18.0,1.0,5.0,0.0,2.0,0.0,24.0,1.0,1.0,0.0,4.0,0.0,5.0,0.0,22.0,1.0,4.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,24.0,1.0,0.0,0.0,0,e9555ffa39a30f2be5a5ad619abc40f6723e20b6_MemberUtils.java
0,59,0,75,0,25,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,34,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,1,10,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,8.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,179.0,34.0,111.0,26.0,57.0,6.0,0.0,0.0,17.0,2.0,90.0,6.0,0.0,0.0,1.0,0.0,23.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,267.0,34.0,0.0,0.0,160.0,26.0,111.0,26.0,18.0,2.0,0.0,0.0,21.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,14.0,2.0,28.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,14.0,2.0,21.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,2.0,0.0,0.0,0,8e1df6b9bf6afc0e3f3a99d4d99bb9d78d148c81_ComparableUtils.java
1,210,1,182,1,11,1,1,2,0,0,0,0,0,0,0,5,0,0,9,0,0,2,5,0,110,0,0,0,0,0,41,0,0,0,0,4,1,0,0,10,0,0,0,5,26,0,0,88,3,7,0,0,0,36,0,3,0,0,0,0,0,3,0,0,1,0,1,33,42,0,4,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.0,0.0,118.0,0.0,205.0,0.0,48.0,0.0,110.0,0.0,234.0,0.0,6.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,359.0,0.0,0.0,0.0,125.0,0.0,117.0,0.0,12.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0,5.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0,62d7aacb4f3eb318045496f115a7171f0bc2c6c1_AnnotationUtils.java
